target,title,address,imgUrl,description,latitude,longitude,rating,place_id
coffees,Coffee 57 Vạn Kiếp,XCCQ+F6P Đường Vạn Kiếp Phường 8 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipNKF1LTgYxIHtjm6sAts0zOGGymcwnZrvev43sE=w80-h106-k-no,,11.9712231,108.4380776,,ChIJpxNM4LcScTERaQyKMIReJdU
coffee,Là Việt Coffee,200 Nguyễn Công Trứ Phường 8 Thành phố Đà Lạt Lâm Đồng 66000 Việt Nam,https://lh5.googleusercontent.com/p/AF1QipNmUQSrwiEp9bPZTV4dHC0bavY4QbrUVPtj3Axy=w122-h92-k-no,,11.956792499999999,108.43509209999999,4.5,ChIJuZxn7NAScTERQB4WFRsQ3Wk
coffee,Goodmorning Đà Lạt Coffee,Đèo Prenn Phường 3 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipPCkj-5RvR6w09PmJ6K8MfBAhoUJfxLPRf5h6re=w122-h92-k-no,,11.9105981,108.45246519999999,4.8,ChIJdTpd9ccTcTERSgNX7-4npVM
coffee,TONY'S COFFEE,Phường 2 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipNFK3a-ts5cMHWCL9fXGZGv8DtpUFsD0AEMzUmF=w80-h106-k-no,,11.951813,108.4324444,4.8,ChIJewsP2D8TcTERharvi6Kiwrw
coffee,Ninhie Coffee (Dalat Egg Coffee),5/47 Đường Thông Thiên Học Phường 2 Thành phố Đà Lạt Lâm Đồng 670000 Việt Nam,https://lh5.googleusercontent.com/p/AF1QipNJHcyAJtxJns09llkET2CwGQB4mhA0v6zWw_6X=w80-h106-k-no,,11.9516545,108.43669969999999,5,ChIJoRqcrNcScTERYaS5fUUJr-g
coffee,Milano Coffee,12 Đ Phạm Ngũ Lão Phường 1 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipONQ17Wy0lHwlZnOTRa31SXGt0NpCgz288ge9lF=w80-h106-k-no,,11.9379929,108.43581069999999,3.9,ChIJqYUe0zETcTERSOqlimjGSks
coffee,Coffee Trang Hai Bà Trưng Đà Lạt,34 Đường Hai Bà Trưng Phường 6 Thành phố Đà Lạt Lâm Đồng 671544 Việt Nam,https://lh5.googleusercontent.com/p/AF1QipMXcUcSvhulH83M5IwxvPWUlTdpqOInUiXgDMDm=w80-h106-k-no,,11.943085,108.4325346,4.8,ChIJCZKSQLUTcTERD1Y5v8l8faA
coffee,The Green Coffee - La Son Phu Tu,12B1 La Sơn Phu Tử Phường 2 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipMOxmGrE_c34c3faVqq7aQEuWk2lEuKdIfYEzWr=w80-h106-k-no,,11.954122199999999,108.4312763,4.7,ChIJeeGbZdQScTERn4PM5E9CnUI
coffee,Woodstock coffee - Đà Lạt,80 Đường Bùi Thị Xuân Phường 2 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipMp9Lp8c1lDsN0Eq8tR3WrZhrW44B94y7Pm6n7C=w138-h92-k-no,,11.946639,108.4406813,4.4,ChIJG6SzzicTcTERucIZytNREEo
coffee,One Coffee,227 Phan Đình Phùng Phường 2 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipOpnhjqg_yoTWq5TKGTYP5-_OHyKGcqnrwef_l2=w92-h92-k-no,,11.9476292,108.4357615,5,ChIJS9BJdMgTcTERkV-espbL1a8
coffee,AmoreCafe-Dalat,46b Lê Văn Tám Phường 10 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipPA3uT-UygYAww7_jNO79OLJ99maj-DiwuJiW9I=w80-h104-k-no,,11.9386368,108.4577319,4.5,ChIJG97_kdcTcTERoFQBp_L0IWQ
coffee,CAO COFFESHOP,14/17 KQH Đ. Phạm Hồng Thái Phường 10 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipNeHtnRgXUpjtPqvIpIi9Z6GiiuOE3eGlEt0GYp=w80-h106-k-no,,11.9413479,108.4563759,4.8,ChIJS_BeWmgTcTERUmAOUqskiA0
coffee,Coffee 679,192 Nguyễn Công Trứ Phường 8 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipMbVjvXZNWu_sjHPSbxh59dpjSVQ6iOA2ni35kW=w162-h92-k-no,,11.957092099999999,108.43564719999999,5,ChIJ17s5Vb4TcTERJ2fBTP9yYOI
coffee,Bi Hoàng Coffee,XF9G+WJM Phường 12 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipOieXlO-2iKIbxnn3nZRyck0oTD4eIGu_8PCHq2=w122-h92-k-no,,11.969837499999999,108.47654689999999,5,ChIJq4P8P2AScTERJzECxXwAQkw
coffee,COFFEE BEAN SAIGON,99 Phan Bội Châu Phường 1 Thành phố Đà Lạt Lâm Đồng Việt Nam,,,11.9438338,108.43866849999999,,ChIJbYk3VfETcTERNdj8lTmtOnA
coffee,Cà Phê 139 (139 Coffee),XC6V+X4J Đường Trần Khánh Dư Phường 8 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipPTZbOoYzvxrVQBBLqw3106siSmu95zj6Cg-6wm=w163-h92-k-no,,11.962466,108.44276149999999,4.3,ChIJm0wQX60TcTER-BVX37YIYUU
coffee,Coffee Nắng lạnh,03bis Trần Hưng Đạo Phường 3 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipN3jLzQR2yr-HlzySw-terNusIYV_Voj4Eja1AX=w80-h142-k-no,,11.9369775,108.4435444,4.6,ChIJ-9AQ80ITcTERau49aCsM0nc
coffee,Khói Coffee,130 Lý Nam Đế Phường 8 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipOLr8XkS_3WT8iFlonwcldVPZt7z1AvTIELJryX=w80-h100-k-no,,11.9637392,108.4424272,,ChIJGe7dAu4TcTERuhfcPQb99Fc
coffee,cloud9 coffee đà lạt,28 Ba Tháng Hai Phường 1 Thành phố Đà Lạt Lâm Đồng Việt Nam,,,11.9428711,108.43501979999999,,ChIJnWqN68MTcTER_aU88uMKmmc
coffee,Grit Coffee,73 Phan Đình Phùng Phường 1 Thành phố Đà Lạt Lâm Đồng 10000 Việt Nam,https://lh5.googleusercontent.com/p/AF1QipNT3c40VaRccUfvMHvTJCdXoS2TJOfPvdFjEpzg=w80-h142-k-no,,11.943407599999999,108.4338612,5,ChIJWY1RR-wTcTERxcOKW0rfv5k
coffee,Vườn Sen (Succulents & Coffee),73 Đường Cao Bá Quát Phường 7 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipPVcpdURZLs690QkVJEsTJ8n-qiMmiCaTszQ0yz=w80-h106-k-no,,11.962434799999999,108.43195759999999,4.7,ChIJ8375_n0TcTERf_KnBIjhK4E
coffee,Le J' cafe,Hẻm 51 Yersin P.10 Thành phố Đà Lạt Lâm Đồng 670000 Việt Nam,https://lh5.googleusercontent.com/p/AF1QipMCYSfugVOrUToAGVciNGK4i0fWcGnIea9ug5Yo=w80-h106-k-no,,11.9422561,108.45164869999999,4.8,ChIJJxprLIQTcTERofArpAanDL4
coffee,Via Ny Coffee And Tea House,154 Phan Đình Phùng Phường 2 Thành phố Đà Lạt Lâm Đồng Việt Nam,,,11.947365,108.4359444,,ChIJL-BOsCkTcTERdv5y9erCr_M
coffee,26 Coffee,26 Nguyễn Văn Trỗi Phường 2 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipOzpdujLzl6qDYdJmq-2K7vzfHLGx5Ax9qfLdgW=w80-h106-k-no,,11.9453546,108.4356413,5,ChIJ80yhFykTcTERtGLHDLFqEYI
coffee,Sắc Màu Coffee,Phường 12 Tp. Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipOUAVDvihEN1-fsFNVi6plHuBog2hWm-0_3BCM9=w122-h92-k-no,,11.9675412,108.4752954,4,ChIJfySE9l8ScTERhJw79XI8NIU
coffee,Truc coffee,70 Nguyễn Công Trứ Phường 2 Thành phố Đà Lạt Lâm Đồng Việt Nam,,,11.9546865,108.4329018,,ChIJyx9RzX4TcTERltMU5wRkyXM
coffee,De-Su Coffee Shop,109 Hẻm Bùi Thị Xuân Phường 2 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipPYg_GBqJL2x7cx6mNXQP5WPlz5KEAEPuR7-P3Q=w92-h92-k-no,,11.9466939,108.44037189999999,4.1,ChIJsarH-lwTcTEReXEGqN5-1H0
coffee,Cafe,WCFX+G8Q Hẻm 31 Phường 3 Thành phố Đà Lạt Lâm Đồng Việt Nam,,,11.9238316,108.44836099999999,3,ChIJg_30DpATcTERTTAFavTEFYQ
coffee,Bicycle up cafe,82 Đường Trương Công Định Phường 1 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipPlHJGPWk8EmUmqlaY0yRuuLath4a1nnVdBjCRo=w138-h92-k-no,,11.944649199999999,108.4349821,4.5,ChIJP5o0RikTcTERuDkxx6CUmMg
coffee,Glen Coffee,22 Ngô Gia Tự Phường 12 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipOCQHCfab_KqgSE_x31c7-xDSk3lWWV5ngVeHQM=w163-h92-k-no,,11.9678752,108.4759424,,ChIJ4w_8-V8ScTERNz8_Fv4nQEs
coffee,Telcoffee,21 Đ. Đào Duy Từ Phường 3 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipOSieEjpJGFm18gxRrL6tgS5NsOYSSCtWzo8bah=w131-h92-k-no,,11.935151,108.43384909999999,4.8,ChIJU7ZFWQgTcTERkB0_qKSEKpk
coffee,Shop Ngoc Dung Coffee Rang Xay Nguyên Chất,01/D26 Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipNueLlhw7tuM0wDqIf5ot-8nD6watv9qeUQB-nA=w111-h92-k-no,,11.961428699999999,108.47205559999999,4,ChIJS9gz9vYScTERhe34AX2SMgs
coffee,Texas Cowboys Coffee Shop,310 Đ. Bùi Thị Xuân Phường 8 Thành phố Đà Lạt Lâm Đồng 67000 Việt Nam,,,11.954248999999999,108.4418975,,ChIJ4WtvuxYTcTERV0RGW4MlH-c
coffee,The Green Coffee - Hai Ba Trung,334 Đường Hai Bà Trưng Phường 2 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipNLcggHRr4YklbjXvUp3_zp7wk9ewP9diAoPrMe=w80-h142-k-no,,11.9530972,108.43107339999999,4.7,ChIJvzNuKRkTcTERLRrSBPQPo_w
coffee,The 1997 Coffee Milk Tea,4b Đ. Trần Quý Cáp Phường 9 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipNJAoxZcYMIksRdjwmnr3AcmIOGoM68TIDA2B6g=w80-h142-k-no,,11.947541,108.4638643,5,ChIJwbDEp9gTcTERTY4OMhzx_Us
coffee,Tách coffee,66 Đ. Nguyễn Đình Chiểu Phường 9 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipO_SrbTkA0Icec3XsUQPV-eaUW_Ip9S5FpxX0kb=w80-h106-k-no,,11.9505737,108.46138119999999,5,ChIJZ1EJXRcTcTER3DgXN4A3eng
coffee,S coffee garden,96a Đ. Hùng Vương Phường 11 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipN3FgeABI7tu_4Efj7oPRfbTgmYXow8JoBm5cT2=w122-h92-k-no,,11.947512399999999,108.4746267,,ChIJ045Sr-wTcTERtOALJxYjGVk
coffee,Thái châu pure coffee,WCQJ+5XQ Đường Bà Triệu Phường 1 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipNrMf0J8U2mgyogq5eYFY2xV2cNnMw_K3qPHpVE=w204-h92-k-no,,11.937952399999999,108.4324875,4.7,ChIJ3RUkSqgTcTERbINEXgfTYp0
coffee,Happy Coffee,15 Phan Đình Phùng Phường 1 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipPbDmLZKyyDU1Fp_M6HAjHEGPYH-Jz8hOGDB9yC=w80-h106-k-no,,11.9423763,108.4334736,5,ChIJG4kmfAMTcTERUYQZU5gCypI
coffee,Cafe Góc Nhỏ Đà Lạt,63 Đường Phù Đổng Thiên Vương Phường 8 Thành phố Đà Lạt Lâm Đồng 68000 Việt Nam,https://lh5.googleusercontent.com/p/AF1QipOkw0e2LA6oLa8vR5yoXCkpyofieCr_rnUWXfbW=w80-h106-k-no,,11.957059,108.44252,5,ChIJz2txKnYTcTERQ9gg9LrDVZE
coffee,CHINTOL COFFEE & MILK TEA,109 Đường Bùi Thị Xuân Phường 2 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipOEQFU1lhCRMx5YtgWF2XoU1S1PKzOof40TargS=w122-h92-k-no,,11.946728499999999,108.4403689,3.3,ChIJAQ12zxATcTERoa_r58IUt3Y
coffee,Quán Coffee Đà Lạt 84,84C Đ. Nguyễn Chí Thanh Phường 1 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipNBjdjmKiQ2HFjqv86hJAa_qDlGp_5S0T_0hnY6=w138-h92-k-no,,11.939742599999999,108.43505839999999,4.9,ChIJXfKWFC4TcTER24CuIsnAFI4
coffee,Nancy Cafe,WCWM+FJ2 Phường 2 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipPznbsT-QyEpJ1eflTOE8DnfuEPUYCKmVsb0ax-=w80-h106-k-no,,11.946140999999999,108.4340031,5,ChIJaZeHTGoTcTERcSgM5BvWuZE
coffee,Cà phê Trang,131 Ba Tháng Hai Phường 1 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipO2-zQU48HCsM5UczVSBxk6ulvoL56XS1lFNNUL=w163-h92-k-no,,11.9411428,108.432058,3.6,ChIJj5W1sC0TcTERE6QUrS5HEBE
coffee,Quán cafe Coffee AN'Li,Cổng trại giam dã chiến Phường 11 Thành phố Đà Lạt Lâm Đồng Việt Nam,,,11.9384939,108.4828039,,ChIJuwdHNxITcTERwGpoaEXs4dQ
coffee,Dalbam Coffee Bar,28 3 Tháng 4 Phường 3 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipNKpCKv4nkUmSbU2APPxBuuy4w31-t6CovxNcb7=w80-h106-k-no,,11.925674299999999,108.44954659999999,4.8,ChIJpSfNbUATcTERpdCC8-DHWMc
coffee,Cafe Night Start,Phường 9 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipMa7PgBwuhFDHe05SnrZ-9wnqxOAN9uCVcw_ZE2=w80-h141-k-no,,11.9538082,108.4616554,4.2,ChIJT36fmeQScTER8zOgfmdItvE
coffee,Azura coffee,14 Đ. Nam Hồ Phường 11 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipNTWp9wZMjzCcka0Dqx9dhABOmHOR-W4KaBwiCn=w122-h92-k-no,,11.9452813,108.47768459999999,4.6,ChIJqcp1dQUTcTERGKtFGaCPO4k
coffee,Coosy Coffee,Phường 10 Tp. Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipOm3gT6a11KeEauk4_GfWFnEhb78bNufxu8LfGc=w122-h92-k-no,,11.9381404,108.45607129999999,4.4,ChIJvdu_6xkTcTERJkS0S-_-DPE
